"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"396","trend",3066.76335144127,460014.502716191,0.0916003214299761,4600.14502716191,0.0862534365770922,460014.502716191,0.0916003214299761,4600.14502716191,0.0862534365770922,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0100021399207612,NA,NA,0.202227068138457,NA,NA,0.202227068138457,0.382363687101319,0,147.543555949742,0.001715795128,81263.2971590817,1e-04,"2_336_1",2,336,1,336,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","tv",1392.37032350806,107090.339123846,0.0213243483148215,1070.90339123846,0.0200796055756893,107090.339123846,0.0213243483148215,1070.90339123846,0.0200796055756893,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.329371530479321,0.329371530479321,1,0.0100021399207612,NA,NA,0.202227068138457,NA,NA,0.202227068138457,0.382363687101319,0,147.543555949742,0.001715795128,81263.2971590817,1e-04,"2_336_1",2,336,1,336,4,1070.90339123846,59608.7950360276,13162.4663845416,0.023056793127269,0.023056793127269,43.3711659067327,43.3711659067327,NA,NA,NA,NA,NA,NA,0.39115407237933
"398","paid_search",2588.86953585495,164456.58934971,0.0327473946076979,1644.5658934971,0.0308358669463767,164456.58934971,0.0327473946076979,1644.5658934971,0.0308358669463767,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.505809571383285,0.505809571383285,1,0.0100021399207612,NA,NA,0.202227068138457,NA,NA,0.202227068138457,0.382363687101319,0,147.543555949742,0.001715795128,81263.2971590817,1e-04,"2_336_1",2,336,1,336,4,1644.5658934971,52546.8547113624,22417.9491967347,0.0545843224440615,0.0545843224440615,18.3202787031901,18.3202787031901,NA,NA,NA,NA,NA,NA,0.466037341250896
"399","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0100021399207612,NA,NA,0.202227068138457,NA,NA,0.202227068138457,0.382363687101319,0,147.543555949742,0.001715795128,81263.2971590817,1e-04,"2_336_1",2,336,1,336,4,0,36747.2927816079,20261.8331284129,0,0,Inf,Inf,NA,NA,NA,NA,NA,NA,NA
"400","display",2404.20600655721,53588.4557777843,0.0106707935188938,535.884557777843,0.0100479190208164,53588.4557777843,0.0106707935188938,535.884557777843,0.0100479190208164,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.164818898137394,0.164818898137394,1,0.0100021399207612,NA,NA,0.202227068138457,NA,NA,0.202227068138457,0.382363687101319,0,147.543555949742,0.001715795128,81263.2971590817,1e-04,"2_336_1",2,336,1,336,4,535.884557777843,11281.1493279326,3049.82531171824,0.0651030814389324,0.0651030814389324,15.3602560416132,15.3602560416132,NA,NA,NA,NA,NA,NA,0.0458089809144628
"401","(Intercept)",44330.5475456293,4433054.75456293,0.882731387895341,44330.5475456293,0.828253860088921,4433054.75456293,0.882731387895341,44330.5475456293,0.828253860088921,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0207830539829864,NA,NA,0.201122944202627,NA,NA,0.201122944202627,0.339706308718203,0,23.9933320369249,0.000195273755,81263.2971590817,1e-04,"2_339_1",2,339,1,339,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"402","competitors",-3289.68266775747,-330315.14571615,-0.0657739556951664,0,0,-330315.14571615,-0.0657739556951664,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0207830539829864,NA,NA,0.201122944202627,NA,NA,0.201122944202627,0.339706308718203,0,23.9933320369249,0.000195273755,81263.2971590817,1e-04,"2_339_1",2,339,1,339,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"403","season",1941.00749917938,-2.93616960982921,-5.84664349591639e-07,-0.029658278887163,-5.54123179881825e-07,-2.93616960982921,-5.84664349591639e-07,-0.029658278887163,-5.54123179881825e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0207830539829864,NA,NA,0.201122944202627,NA,NA,0.201122944202627,0.339706308718203,0,23.9933320369249,0.000195273755,81263.2971590817,1e-04,"2_339_1",2,339,1,339,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"404","trend",3124.47361448339,468671.042172508,0.093324053599262,4686.71042172508,0.087564584983239,468671.042172508,0.093324053599262,4686.71042172508,0.087564584983239,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0207830539829864,NA,NA,0.201122944202627,NA,NA,0.201122944202627,0.339706308718203,0,23.9933320369249,0.000195273755,81263.2971590817,1e-04,"2_339_1",2,339,1,339,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"405","tv",1659.36185833926,163484.663489718,0.0325538600111673,1634.84663489718,0.0305448073839654,163484.663489718,0.0325538600111673,1634.84663489718,0.0305448073839654,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.362842030548954,0.362842030548954,1,0.0207830539829864,NA,NA,0.201122944202627,NA,NA,0.201122944202627,0.339706308718203,0,23.9933320369249,0.000195273755,81263.2971590817,1e-04,"2_339_1",2,339,1,339,1,1634.84663489718,61775.0599205047,15328.7312690187,0.0351986191882762,0.0351986191882762,28.4102053734277,28.4102053734277,2,FALSE,0.0299280646716883,0.0145101661480368,0,0.177834679326039,0.640017256235305
"406","paid_search",3281.17769978474,170142.042033461,0.033879509552404,1701.42042033461,0.0317886448238827,170142.042033461,0.033879509552404,1701.42042033461,0.0317886448238827,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.377617586233398,0.377617586233398,1,0.0207830539829864,NA,NA,0.201122944202627,NA,NA,0.201122944202627,0.339706308718203,0,23.9933320369249,0.000195273755,81263.2971590817,1e-04,"2_339_1",2,339,1,339,1,1701.42042033461,44773.1523316507,14644.246817023,0.0564713649989232,0.0564713649989232,17.7080897552072,17.7080897552072,2,FALSE,0.0503426058359058,0.00170735272801891,0.03304911803773,0.0676548057722503,0.298668984054271
"407","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0207830539829864,NA,NA,0.201122944202627,NA,NA,0.201122944202627,0.339706308718203,0,23.9933320369249,0.000195273755,81263.2971590817,1e-04,"2_339_1",2,339,1,339,1,0,39080.5491362726,22595.0894830776,0,0,Inf,Inf,2,FALSE,0,0,0,0,NA
"408","display",2229.58251857816,116940.34494332,0.0232857293013414,1169.4034494332,0.0218486568431714,116940.34494332,0.0232857293013414,1169.4034494332,0.0218486568431714,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.259540383217648,0.259540383217648,1,0.0207830539829864,NA,NA,0.201122944202627,NA,NA,0.201122944202627,0.339706308718203,0,23.9933320369249,0.000195273755,81263.2971590817,1e-04,"2_339_1",2,339,1,339,1,1169.4034494332,11518.3730936768,3287.04907746246,0.142067478710554,0.142067478710554,7.03890861635818,7.03890861635818,2,FALSE,0.222847348692917,0.0338030734868356,0,0.565510115981625,0.0775626875496814
"409","(Intercept)",46134.3176890641,4613431.76890641,0.918648934831107,46134.3176890641,0.866530640006347,4613431.76890641,0.918648934831107,46134.3176890641,0.866530640006347,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00998644744494792,NA,NA,0.20222867088475,NA,NA,0.20222867088475,0.475917190764641,0,258.983201570073,0.003087272715,81263.2971590817,1e-04,"2_346_1",2,346,1,346,6,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"410","competitors",-3008.19758475502,-302051.390333246,-0.0601459394856655,0,0,-302051.390333246,-0.0601459394856655,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00998644744494792,NA,NA,0.20222867088475,NA,NA,0.20222867088475,0.475917190764641,0,258.983201570073,0.003087272715,81263.2971590817,1e-04,"2_346_1",2,346,1,346,6,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"411","season",1749.11154255797,-2.64588784825872,-5.26862035733893e-07,-0.0267261398814016,-5.01991147943644e-07,-2.64588784825872,-5.26862035733893e-07,-0.0267261398814016,-5.01991147943644e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00998644744494792,NA,NA,0.20222867088475,NA,NA,0.20222867088475,0.475917190764641,0,258.983201570073,0.003087272715,81263.2971590817,1e-04,"2_346_1",2,346,1,346,6,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"412","trend",2710.60184864304,406590.277296456,0.080962230257415,4065.90277296456,0.0763689485082756,406590.277296456,0.080962230257415,4065.90277296456,0.0763689485082756,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00998644744494792,NA,NA,0.20222867088475,NA,NA,0.20222867088475,0.475917190764641,0,258.983201570073,0.003087272715,81263.2971590817,1e-04,"2_346_1",2,346,1,346,6,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"413","tv",1063.77627004752,77363.5691004384,0.015405009526281,773.635691004384,0.0145310273141135,77363.5691004384,0.015405009526281,773.635691004384,0.0145310273141135,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.254479769751622,0.254479769751622,1,0.00998644744494792,NA,NA,0.20222867088475,NA,NA,0.20222867088475,0.475917190764641,0,258.983201570073,0.003087272715,81263.2971590817,1e-04,"2_346_1",2,346,1,346,6,773.635691004384,60035.1627447844,13588.8340932984,0.016656552056233,0.016656552056233,60.0364347089343,60.0364347089343,3,FALSE,0.03559881205344,0.0048137479411895,0,0.0949683114842912,0.380291521358652
"414","paid_search",2643.75214704422,167194.64328707,0.0332926092026159,1671.9464328707,0.0314037984108998,167194.64328707,0.0332926092026159,1671.9464328707,0.0314037984108998,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.549970158074791,0.549970158074791,1,0.00998644744494792,NA,NA,0.20222867088475,NA,NA,0.20222867088475,0.475917190764641,0,258.983201570073,0.003087272715,81263.2971590817,1e-04,"2_346_1",2,346,1,346,6,1671.9464328707,51634.8806346561,21505.9751200284,0.0554931021991145,0.0554931021991146,18.0202576603468,18.0202576603468,3,FALSE,0.050863949674026,0.0030520423666056,0.0133192347870684,0.0886217523500738,0.448385203963859
"415","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.00998644744494792,NA,NA,0.20222867088475,NA,NA,0.20222867088475,0.475917190764641,0,258.983201570073,0.003087272715,81263.2971590817,1e-04,"2_346_1",2,346,1,346,6,0,29706.5386972343,13221.0790440393,0,0,Inf,Inf,3,FALSE,0,0,0,0,NA
"416","display",2388.9103712127,59448.5429469021,0.0118376825302823,594.485429469021,0.0111660877515124,59448.5429469021,0.0118376825302823,594.485429469021,0.0111660877515124,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.195550072173587,0.195550072173587,1,0.00998644744494792,NA,NA,0.20222867088475,NA,NA,0.20222867088475,0.475917190764641,0,258.983201570073,0.003087272715,81263.2971590817,1e-04,"2_346_1",2,346,1,346,6,594.485429469021,11235.2363394009,3003.91232318652,0.0722223336486309,0.0722223336486309,13.8461324839641,13.8461324839641,3,FALSE,0.11716472045816,0.00898151402797058,0.00659233408612599,0.228191688418101,0.0479403776882855
"417","(Intercept)",44730.9576474601,4473095.76474601,0.890704548266361,44730.9576474601,0.836965065398592,4473095.76474601,0.890704548266361,44730.9576474601,0.836965065398592,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0158589325191841,NA,NA,0.201627996683527,NA,NA,0.201627996683527,0.405375931546685,0,65.4524410153371,0.0007055072399,81263.2971590817,1e-04,"2_347_1",2,347,1,347,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"418","competitors",-3211.33961908714,-322448.765231789,-0.0642075638170771,0,0,-322448.765231789,-0.0642075638170771,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0158589325191841,NA,NA,0.201627996683527,NA,NA,0.201627996683527,0.405375931546685,0,65.4524410153371,0.0007055072399,81263.2971590817,1e-04,"2_347_1",2,347,1,347,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"419","season",1956.16941748463,-2.95910510274793,-5.89231376307329e-07,-0.0298899505328068,-5.59273615369866e-07,-2.95910510274793,-5.89231376307329e-07,-0.0298899505328068,-5.59273615369866e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0158589325191841,NA,NA,0.201627996683527,NA,NA,0.201627996683527,0.405375931546685,0,65.4524410153371,0.0007055072399,81263.2971590817,1e-04,"2_347_1",2,347,1,347,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"420","trend",3185.82913045387,477874.369568081,0.095156664837999,4778.74369568081,0.0894155131061832,477874.369568081,0.095156664837999,4778.74369568081,0.0894155131061832,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0158589325191841,NA,NA,0.201627996683527,NA,NA,0.201627996683527,0.405375931546685,0,65.4524410153371,0.0007055072399,81263.2971590817,1e-04,"2_347_1",2,347,1,347,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"421","tv",1302.86461397745,116898.187355687,0.0232773346777913,1168.98187355687,0.0218729274245003,116898.187355687,0.0232773346777913,1168.98187355687,0.0218729274245003,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.297105856264475,0.297105856264475,1,0.0158589325191841,NA,NA,0.201627996683527,NA,NA,0.201627996683527,0.405375931546685,0,65.4524410153371,0.0007055072399,81263.2971590817,1e-04,"2_347_1",2,347,1,347,3,1168.98187355687,60458.8760655186,14012.5474140326,0.0251684451171249,0.0251684451171249,39.7322915796491,39.7322915796491,2,FALSE,0.0299280646716883,0.0145101661480368,0,0.177834679326039,0.2813303741386
"422","paid_search",2896.31332583295,183206.349419151,0.0364809378741703,1832.06349419151,0.0342799086555536,183206.349419151,0.0364809378741703,1832.06349419151,0.0342799086555536,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.465633219372733,0.465633219372733,1,0.0158589325191841,NA,NA,0.201627996683527,NA,NA,0.201627996683527,0.405375931546685,0,65.4524410153371,0.0007055072399,81263.2971590817,1e-04,"2_347_1",2,347,1,347,3,1832.06349419151,46181.3426196805,16052.4371050528,0.0608075023934087,0.0608075023934087,16.4453391545382,16.4453391545382,2,FALSE,0.0503426058359058,0.00170735272801891,0.03304911803773,0.0676548057722503,0.403295534043815
"423","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0158589325191841,NA,NA,0.201627996683527,NA,NA,0.201627996683527,0.405375931546685,0,65.4524410153371,0.0007055072399,81263.2971590817,1e-04,"2_347_1",2,347,1,347,3,0,36935.4552148576,20449.9955616626,0,0,Inf,Inf,2,FALSE,0,0,0,0,NA
"424","display",2119.45970221058,93351.8185641415,0.0185886673921318,933.518185641415,0.017467144688786,93351.8185641415,0.0185886673921318,933.518185641415,0.017467144688786,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.237260924362792,0.237260924362792,1,0.0158589325191841,NA,NA,0.201627996683527,NA,NA,0.201627996683527,0.405375931546685,0,65.4524410153371,0.0007055072399,81263.2971590817,1e-04,"2_347_1",2,347,1,347,3,933.518185641415,11779.7252373645,3548.40122115014,0.113410453020989,0.113410453020989,8.81752936667072,8.81752936667072,2,FALSE,0.222847348692917,0.0338030734868356,0,0.565510115981625,0.0745466514359885
"425","(Intercept)",47132.3481305089,4713234.81305089,0.938522201585405,47132.3481305089,0.887026658013516,4713234.81305089,0.938522201585405,47132.3481305089,0.887026658013516,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00346747979149042,NA,NA,0.202893388594452,NA,NA,0.202893388594452,0.320785277846924,0,396.384009641502,0.004778251968,81263.2971590817,1e-04,"2_350_1",2,350,1,350,5,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"426","competitors",-2903.57505879229,-291546.302639748,-0.0580541154155706,0,0,-291546.302639748,-0.0580541154155706,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00346747979149042,NA,NA,0.202893388594452,NA,NA,0.202893388594452,0.320785277846924,0,396.384009641502,0.004778251968,81263.2971590817,1e-04,"2_350_1",2,350,1,350,5,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"427","season",1633.69362993417,-2.47129472194809,-4.92096204667509e-07,-0.0249625729489701,-4.69793433525344e-07,-2.47129472194809,-4.92096204667509e-07,-0.0249625729489701,-4.69793433525344e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00346747979149042,NA,NA,0.202893388594452,NA,NA,0.202893388594452,0.320785277846924,0,396.384009641502,0.004778251968,81263.2971590817,1e-04,"2_350_1",2,350,1,350,5,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"428","trend",2471.15686565025,370673.529847538,0.073810313107816,3706.73529847538,0.0697604332133632,370673.529847538,0.073810313107816,3706.73529847538,0.0697604332133632,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00346747979149042,NA,NA,0.202893388594452,NA,NA,0.202893388594452,0.320785277846924,0,396.384009641502,0.004778251968,81263.2971590817,1e-04,"2_350_1",2,350,1,350,5,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"429","tv",1220.10439914961,85466.7369080401,0.0170185516459199,854.667369080401,0.0160847649264023,85466.7369080401,0.0170185516459199,854.667369080401,0.0160847649264023,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.372217249841498,0.372217249841498,1,0.00346747979149042,NA,NA,0.202893388594452,NA,NA,0.202893388594452,0.320785277846924,0,396.384009641502,0.004778251968,81263.2971590817,1e-04,"2_350_1",2,350,1,350,5,854.667369080401,60712.9086584568,14266.5800069708,0.0184011824808258,0.0184011824808258,54.3443336341026,54.3443336341026,3,FALSE,0.03559881205344,0.0048137479411895,0,0.0949683114842912,0.440348786130869
"430","paid_search",1430.47184416304,92023.647847222,0.0183241955899052,920.23647847222,0.017318769814334,92023.647847222,0.0183241955899052,920.23647847222,0.017318769814334,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.400773334296482,0.400773334296482,1,0.00346747979149042,NA,NA,0.202893388594452,NA,NA,0.202893388594452,0.320785277846924,0,396.384009641502,0.004778251968,81263.2971590817,1e-04,"2_350_1",2,350,1,350,5,920.23647847222,85182.7293227428,55053.8238081151,0.0305433092491674,0.0305433092491674,32.7403946914252,32.7403946914252,3,FALSE,0.050863949674026,0.0030520423666056,0.0133192347870684,0.0886217523500738,0.779047266622327
"431","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.00346747979149042,NA,NA,0.202893388594452,NA,NA,0.202893388594452,0.320785277846924,0,396.384009641502,0.004778251968,81263.2971590817,1e-04,"2_350_1",2,350,1,350,5,0,37975.6959974657,21490.2363442707,0,0,Inf,Inf,3,FALSE,0,0,0,0,NA
"432","display",2192.64976628817,52124.8115969613,0.0103793455827291,521.248115969613,0.00980984382581779,52124.8115969613,0.0103793455827291,521.248115969613,0.00980984382581779,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.22700941586202,0.22700941586202,1,0.00346747979149042,NA,NA,0.202893388594452,NA,NA,0.202893388594452,0.320785277846924,0,396.384009641502,0.004778251968,81263.2971590817,1e-04,"2_350_1",2,350,1,350,5,521.248115969613,12817.1959413994,4585.87192518504,0.0633249420072445,0.0633249420072445,15.7915659817833,15.7915659817833,3,FALSE,0.11716472045816,0.00898151402797058,0.00659233408612599,0.228191688418101,0.0807121829907401
"433","(Intercept)",46209.4339506416,4620943.39506416,0.920144686305135,46209.4339506416,0.864498825990128,4620943.39506416,0.920144686305135,46209.4339506416,0.864498825990128,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0295977543937489,NA,NA,0.200215665053387,NA,NA,0.200215665053387,0.916916017803747,0,373.421962057358,0.004495660136,81263.2971590817,1e-04,"2_359_1",2,359,1,359,6,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"434","competitors",-3219.35248303094,-323253.332294485,-0.0643677731172617,0,0,-323253.332294485,-0.0643677731172617,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0295977543937489,NA,NA,0.200215665053387,NA,NA,0.200215665053387,0.916916017803747,0,373.421962057358,0.004495660136,81263.2971590817,1e-04,"2_359_1",2,359,1,359,6,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"435","season",1511.77959149906,-2.28687488080086,-4.55373630428205e-07,-0.0230997462707153,-4.32156419683344e-07,-2.28687488080086,-4.55373630428205e-07,-0.0230997462707153,-4.32156419683344e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0295977543937489,NA,NA,0.200215665053387,NA,NA,0.200215665053387,0.916916017803747,0,373.421962057358,0.004495660136,81263.2971590817,1e-04,"2_359_1",2,359,1,359,6,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"436","trend",2246.15647478573,336923.471217859,0.0670898375564909,3369.23471217859,0.0630325715799671,336923.471217859,0.0670898375564909,3369.23471217859,0.0630325715799671,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0295977543937489,NA,NA,0.200215665053387,NA,NA,0.200215665053387,0.916916017803747,0,373.421962057358,0.004495660136,81263.2971590817,1e-04,"2_359_1",2,359,1,359,6,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"437","tv",79.0819770261855,7139.24874303123,0.00142160187509062,71.3924874303123,0.00133563033111257,7139.24874303123,0.00142160187509062,71.3924874303123,0.00133563033111257,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.0184303591007766,0.0184303591007766,1,0.0295977543937489,NA,NA,0.200215665053387,NA,NA,0.200215665053387,0.916916017803747,0,373.421962057358,0.004495660136,81263.2971590817,1e-04,"2_359_1",2,359,1,359,6,71.3924874303123,64052.7198847634,17606.3912332774,0.00153709646172493,0.00153709646172493,650.577257121391,650.577257121391,2,FALSE,0.0299280646716883,0.0145101661480368,0,0.177834679326039,0.544182467005041
"438","paid_search",3095.62908573698,130908.944113722,0.0260672245941642,1309.08944113722,0.0244908060589537,130908.944113722,0.0260672245941642,1309.08944113722,0.0244908060589537,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.33794856242745,0.33794856242745,1,0.0295977543937489,NA,NA,0.200215665053387,NA,NA,0.200215665053387,0.916916017803747,0,373.421962057358,0.004495660136,81263.2971590817,1e-04,"2_359_1",2,359,1,359,6,1309.08944113722,32324.9944250403,2196.08891041256,0.0434496181914623,0.0434496181914623,23.01516196514,23.01516196514,2,FALSE,0.0503426058359058,0.00170735272801891,0.03304911803773,0.0676548057722503,0.0173346225874982
"439","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0295977543937489,NA,NA,0.200215665053387,NA,NA,0.200215665053387,0.916916017803747,0,373.421962057358,0.004495660136,81263.2971590817,1e-04,"2_359_1",2,359,1,359,6,0,23917.9411822452,7432.48152905017,0,0,Inf,Inf,2,FALSE,0,0,0,0,NA
"440","display",3195.77545571598,249315.325346775,0.0496448781600117,2493.15325346775,0.0466425981962588,249315.325346775,0.0496448781600117,2493.15325346775,0.0466425981962588,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.643621078471773,0.643621078471773,1,0.0295977543937489,NA,NA,0.200215665053387,NA,NA,0.200215665053387,0.916916017803747,0,373.421962057358,0.004495660136,81263.2971590817,1e-04,"2_359_1",2,359,1,359,6,2493.15325346775,11123.5538262973,2892.22981008293,0.302886054364602,0.302886054364602,3.30157161609112,3.30157161609112,2,FALSE,0.222847348692917,0.0338030734868356,0,0.565510115981625,0.17381642379309
"441","(Intercept)",43963.7979050265,4396379.79050266,0.875428490972487,43963.7979050265,0.824876529335049,4396379.79050266,0.875428490972487,43963.7979050265,0.824876529335049,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0162475880070386,NA,NA,0.201588179441688,NA,NA,0.201588179441688,0.274508609469834,0,230.208724032,0.002733147836,81263.2971590817,1e-04,"2_365_1",2,365,1,365,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"442","competitors",-3065.13176273034,-307768.118417225,-0.0612842821399258,0,0,-307768.118417225,-0.0612842821399258,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0162475880070386,NA,NA,0.201588179441688,NA,NA,0.201588179441688,0.274508609469834,0,230.208724032,0.002733147836,81263.2971590817,1e-04,"2_365_1",2,365,1,365,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"443","season",1720.0544617305,-2.60193308883042,-5.18109550609542e-07,-0.026282152412429,-4.93122334704858e-07,-2.60193308883042,-5.18109550609542e-07,-0.026282152412429,-4.93122334704858e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0162475880070386,NA,NA,0.201588179441688,NA,NA,0.201588179441688,0.274508609469834,0,230.208724032,0.002733147836,81263.2971590817,1e-04,"2_365_1",2,365,1,365,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"444","trend",2627.63571306121,394145.356959181,0.0784841372922284,3941.45356959181,0.0739520399953529,394145.356959181,0.0784841372922284,3941.45356959181,0.0739520399953529,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0162475880070386,NA,NA,0.201588179441688,NA,NA,0.201588179441688,0.274508609469834,0,230.208724032,0.002733147836,81263.2971590817,1e-04,"2_365_1",2,365,1,365,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
