"","ds","tv","paid_search","social","display","type","solID","cluster","top_sol"
"12608",2020-02-23,56741.9038706729,30541.6381845998,70560.6963703102,4345.27092814918,"adstockedMedia","1_329_1",4,FALSE
"12609",2020-03-01,40409.2459370473,32291.3340314653,62746.0068421391,13926.0520669476,"adstockedMedia","1_329_1",4,FALSE
"12610",2020-03-08,39328.5929280508,32315.922646899,64124.6484252921,5896.60185769511,"adstockedMedia","1_329_1",4,FALSE
"12611",2020-03-15,56167.9404197722,24357.3910328747,58686.4618881647,4215.0274241807,"adstockedMedia","1_329_1",4,FALSE
"12612",2020-03-22,64201.0655609312,56744.5176357684,65814.7606330775,12175.0074917805,"adstockedMedia","1_329_1",4,FALSE
"12613",2020-03-29,46138.5838312035,47514.3562066393,62900.5068274993,5522.77798897405,"adstockedMedia","1_329_1",4,FALSE
"12614",2020-04-05,27935.4667404973,28492.1427222018,72645.9937772031,6211.14059085221,"adstockedMedia","1_329_1",4,FALSE
"12615",2020-04-12,49669.1377738479,27327.320059432,65931.6009486835,9012.38636421223,"adstockedMedia","1_329_1",4,FALSE
"12616",2020-04-19,74931.176146115,55714.3351714111,60809.867715982,6742.99062009634,"adstockedMedia","1_329_1",4,FALSE
"12617",2020-04-26,61426.6909875162,39191.8579159521,59430.8363148464,4301.83969732517,"adstockedMedia","1_329_1",4,FALSE
"12618",2020-05-03,46897.1877114319,48310.9566251341,71310.0215014428,5650.48627665528,"adstockedMedia","1_329_1",4,FALSE
"12619",2020-05-10,57194.3928351911,61059.5867712033,71891.5899307221,6806.33103840894,"adstockedMedia","1_329_1",4,FALSE
"12620",2020-05-17,78866.8150026066,68611.328136045,63189.7237009536,9816.90746808328,"adstockedMedia","1_329_1",4,FALSE
"12621",2020-05-24,56712.8413114762,48540.1757031362,57697.665524213,12940.1181654027,"adstockedMedia","1_329_1",4,FALSE
"12622",2020-05-31,35556.9713573521,40839.094006436,62565.1341297194,14697.0692450667,"adstockedMedia","1_329_1",4,FALSE
"12623",2020-06-07,55879.0969634231,28370.6021916608,78813.6854729928,13481.4312993944,"adstockedMedia","1_329_1",4,FALSE
"12624",2020-06-14,82869.7922840423,30010.8624564084,87434.6995516212,4239.20778256001,"adstockedMedia","1_329_1",4,FALSE
"12625",2020-06-21,46505.6369150865,41921.3348727824,87517.5093372337,10627.850730892,"adstockedMedia","1_329_1",4,FALSE
"12626",2020-06-28,73543.3920884325,60436.2256346659,75819.1639008577,11438.2464388244,"adstockedMedia","1_329_1",4,FALSE
"12627",2020-07-05,45243.0242022459,43121.7393447493,76447.6476044828,2915.61378234561,"adstockedMedia","1_329_1",4,FALSE
"12628",2020-07-12,35322.650596835,57084.0611595501,73778.7344557564,14093.5621745132,"adstockedMedia","1_329_1",4,FALSE
"12629",2020-07-19,26176.3151039678,56640.129888887,80424.5462949292,8834.97346523437,"adstockedMedia","1_329_1",4,FALSE
"12630",2020-07-26,37167.8075182442,57635.2112212472,81270.922676354,5850.22225121173,"adstockedMedia","1_329_1",4,FALSE
"12631",2020-08-02,44513.0272718957,64874.6164900331,81957.4550481227,13389.874469422,"adstockedMedia","1_329_1",4,FALSE
"12632",2020-08-09,33669.0852094692,30260.4679252794,83263.5883504247,5563.08145757424,"adstockedMedia","1_329_1",4,FALSE
"12633",2020-08-16,41368.0513573947,25823.2288462332,81842.0851356719,12538.01705089,"adstockedMedia","1_329_1",4,FALSE
"12634",2020-08-23,24889.004691463,33997.6982022723,71631.8781290242,10955.0853535078,"adstockedMedia","1_329_1",4,FALSE
"12635",2020-08-30,82101.14571547,47580.4797479427,84737.0676221924,7994.30255423788,"adstockedMedia","1_329_1",4,FALSE
"12636",2020-09-06,75876.9289042427,44004.590051973,72228.7358686297,3584.66518669731,"adstockedMedia","1_329_1",4,FALSE
"12637",2020-09-13,32230.9877334461,45031.3466276949,72306.6742177475,2201.47294212961,"adstockedMedia","1_329_1",4,FALSE
"12638",2020-09-20,75184.8113597801,36675.3542376169,67690.2231195419,9000.78418334286,"adstockedMedia","1_329_1",4,FALSE
"12639",2020-09-27,60247.1226042425,53990.3112188573,60866.6355658218,9208.68127608588,"adstockedMedia","1_329_1",4,FALSE
"12640",2020-10-04,50869.4876945064,38470.8943873652,65068.1294628457,5173.1711721874,"adstockedMedia","1_329_1",4,FALSE
"12641",2020-10-11,28775.39306205,38323.4091561278,72561.2439966496,11545.8136211265,"adstockedMedia","1_329_1",4,FALSE
"12642",2020-10-18,56354.6514501481,25549.0141414487,85249.8005857374,15001.1905267394,"adstockedMedia","1_329_1",4,FALSE
"12643",2020-10-25,29469.1428810309,49885.409964967,81286.8805720394,9391.94199636828,"adstockedMedia","1_329_1",4,FALSE
"12644",2020-11-01,35416.22257861,39897.5738714416,90475.33765349,4678.61860296221,"adstockedMedia","1_329_1",4,FALSE
"12645",2020-11-08,56261.4103398111,24021.091418915,83864.9702888007,9517.14185477386,"adstockedMedia","1_329_1",4,FALSE
"12646",2020-11-15,54136.069775255,19110.065184187,82771.4188732527,12285.5727739399,"adstockedMedia","1_329_1",4,FALSE
"12647",2020-11-22,34588.2889628538,54117.4590879129,73835.8292054314,11206.6258462817,"adstockedMedia","1_329_1",4,FALSE
"12648",2020-11-29,32182.1500359601,41755.2854233519,83414.5768028634,5412.27385745451,"adstockedMedia","1_329_1",4,FALSE
"12649",2020-12-06,52940.659227546,55235.8180311294,87419.9012670418,6732.17513284754,"adstockedMedia","1_329_1",4,FALSE
"12650",2020-12-13,81343.1386291943,63571.6218176399,75481.5445492653,6451.52612762522,"adstockedMedia","1_329_1",4,FALSE
"12651",2020-12-20,47596.9189035699,47363.3749699295,75292.4334252971,14045.1481835059,"adstockedMedia","1_329_1",4,FALSE
"12652",2020-12-27,35719.7747641793,47775.6856153845,74291.5518793544,5202.34465579831,"adstockedMedia","1_329_1",4,FALSE
"12653",2021-01-03,39495.3049608085,27797.0981487208,81004.870732288,11079.4885858674,"adstockedMedia","1_329_1",4,FALSE
"12654",2021-01-10,55507.0880444246,25225.4248763254,85357.5815763292,4271.10993742869,"adstockedMedia","1_329_1",4,FALSE
"12655",2021-01-17,26434.2474432152,47436.592399238,82490.5914403518,3577.27212697025,"adstockedMedia","1_329_1",4,FALSE
"12656",2021-01-24,70376.8954826341,43773.4245905277,77719.1278614377,3363.24238957953,"adstockedMedia","1_329_1",4,FALSE
"12657",2021-01-31,33146.2334519638,51027.179061485,72661.3744292433,14060.5689117548,"adstockedMedia","1_329_1",4,FALSE
"12658",2021-02-07,55461.5840762387,63921.6641364854,79109.7155870193,6215.2241603225,"adstockedMedia","1_329_1",4,FALSE
"12659",2021-02-14,59417.0479466518,49767.7115899029,89740.0436846001,13786.4799699372,"adstockedMedia","1_329_1",4,FALSE
"12660",2021-02-21,62646.9014602232,44289.6040968696,96905.9206902155,12648.7209080336,"adstockedMedia","1_329_1",4,FALSE
"12661",2021-02-28,68700.5381449537,46174.4659262459,91235.5562436887,12887.508058745,"adstockedMedia","1_329_1",4,FALSE
"12662",2021-03-07,33768.711688099,50453.0749989452,78918.0334721226,5236.01657240837,"adstockedMedia","1_329_1",4,FALSE
"12663",2021-03-14,41794.3871490507,36865.5543646438,87939.6375984502,2854.95161674292,"adstockedMedia","1_329_1",4,FALSE
"12664",2021-03-21,80619.9895522863,60655.4321718409,76165.142205349,2629.16374545054,"adstockedMedia","1_329_1",4,FALSE
"12665",2021-03-28,57477.4864371138,54608.4350689153,67927.3968937288,5814.16959074414,"adstockedMedia","1_329_1",4,FALSE
"12666",2021-04-04,33443.7809016006,50277.3858978431,74562.2457424503,6788.19006452653,"adstockedMedia","1_329_1",4,FALSE
"12667",2021-04-11,75256.7480641985,50262.8450160595,71808.5565808648,11883.0503146965,"adstockedMedia","1_329_1",4,FALSE
"12668",2021-04-18,39281.6182978876,62629.0959328577,66341.7793484793,5790.06365045054,"adstockedMedia","1_329_1",4,FALSE
"12669",2021-04-25,79145.3814153567,45068.2716202924,67158.076547683,8979.29158168582,"adstockedMedia","1_329_1",4,FALSE
"12670",2021-05-02,80544.4547420982,35525.6129508103,79506.6589309258,12264.5324783518,"adstockedMedia","1_329_1",4,FALSE
"12671",2021-05-09,35646.7259816348,24672.0656185559,76390.9938594638,10804.1793698218,"adstockedMedia","1_329_1",4,FALSE
"12672",2021-05-16,70426.5268978057,30550.3137401332,65272.2677176423,5122.59671621209,"adstockedMedia","1_329_1",4,FALSE
"12673",2021-05-23,53728.9346653308,49826.931163482,79251.1072367503,15133.0787716557,"adstockedMedia","1_329_1",4,FALSE
"12674",2021-05-30,33126.8887641518,29664.50377235,91284.785310973,2665.49582277591,"adstockedMedia","1_329_1",4,FALSE
"12675",2021-06-06,76185.1552841636,47631.8994469491,89253.5630342618,4801.70133474459,"adstockedMedia","1_329_1",4,FALSE
"12676",2021-06-13,47267.5462098015,63464.7878199292,86970.206163815,10451.8551678939,"adstockedMedia","1_329_1",4,FALSE
"12677",2021-06-20,43539.6188032627,37786.7676884963,88490.2241433595,2680.79023445082,"adstockedMedia","1_329_1",4,FALSE
"12678",2021-06-27,48264.4459431606,26085.0207145499,97428.2732972576,2464.51940507364,"adstockedMedia","1_329_1",4,FALSE
"12679",2021-07-04,53220.2539332079,20324.2415475178,86149.9288337793,10009.450488516,"adstockedMedia","1_329_1",4,FALSE
"12680",2021-07-11,47009.2822861182,49506.4394566029,92578.6384347348,9853.73273451468,"adstockedMedia","1_329_1",4,FALSE
"12681",2021-07-18,52300.6568524985,48636.2766021823,83824.1871963737,5625.99497377204,"adstockedMedia","1_329_1",4,FALSE
"12682",2021-07-25,27843.426990765,43921.5837136848,85523.9048691873,14199.2786301062,"adstockedMedia","1_329_1",4,FALSE
"12683",2021-08-01,33823.3545089828,38252.9588685539,93459.9000671118,11358.300782905,"adstockedMedia","1_329_1",4,FALSE
"12684",2021-08-08,82096.041935562,33095.368465576,82000.8212748826,10886.3988837218,"adstockedMedia","1_329_1",4,FALSE
"12685",2021-08-15,47309.3010406284,44275.85460231,92057.204713594,5182.66581326026,"adstockedMedia","1_329_1",4,FALSE
"12686",2021-08-22,34646.8272973119,56505.2986075473,88843.0961394233,8474.1413811659,"adstockedMedia","1_329_1",4,FALSE
"12687",2021-08-29,52508.1323263946,31477.1524976458,97408.8121806691,15194.4538295588,"adstockedMedia","1_329_1",4,FALSE
"12688",2021-09-05,25990.3819482562,58331.8022325855,88023.1832412225,15573.4659679719,"adstockedMedia","1_329_1",4,FALSE
"12689",2021-09-12,42779.2219170133,34881.0614588705,76501.1069839341,8539.50607228701,"adstockedMedia","1_329_1",4,FALSE
"12690",2021-09-19,25746.7671482484,24285.6136828936,66539.2743799376,11665.5982161317,"adstockedMedia","1_329_1",4,FALSE
"12691",2021-09-26,74421.2460081265,51997.262368057,81963.4625116382,6624.25099540418,"adstockedMedia","1_329_1",4,FALSE
"12692",2021-10-03,70803.6205242893,47154.22698198,81734.6600804839,13126.9429922065,"adstockedMedia","1_329_1",4,FALSE
"12693",2021-10-10,45481.3459334484,50929.6498545739,90584.8753286437,8214.38855753085,"adstockedMedia","1_329_1",4,FALSE
"12694",2021-10-17,47404.7762721116,35011.5257820238,86836.0301128143,15306.2790336873,"adstockedMedia","1_329_1",4,FALSE
"12695",2021-10-24,44342.6568219041,49731.8716674127,85706.1850013694,13143.3324625599,"adstockedMedia","1_329_1",4,FALSE
"12696",2021-10-31,29498.6219324178,45088.4545069537,77163.90261915,8894.56921835341,"adstockedMedia","1_329_1",4,FALSE
"12697",2021-11-07,68158.776022792,62625.3228104175,84824.916976427,9392.09080437741,"adstockedMedia","1_329_1",4,FALSE
"12698",2021-11-14,62498.5485980983,65743.8822064292,79515.385431637,6843.27961391075,"adstockedMedia","1_329_1",4,FALSE
"12699",2021-11-21,34519.5579637112,52485.5635413603,71842.0459618764,2974.76340462772,"adstockedMedia","1_329_1",4,FALSE
"12700",2021-11-28,25152.0858375049,29338.3482939567,62469.6770753272,8093.18429402594,"adstockedMedia","1_329_1",4,FALSE
"12701",2020-01-05,482.531761148303,4575.00231991674,0,581.418311339098,"decompMedia","1_329_1",4,FALSE
"12702",2020-01-12,441.649123796221,4848.96772624096,0,728.684477422356,"decompMedia","1_329_1",4,FALSE
"12703",2020-01-19,489.361253409731,4327.27326401816,0,1576.88261889549,"decompMedia","1_329_1",4,FALSE
"12704",2020-01-26,426.875344914041,4622.09886570761,0,2091.90432848242,"decompMedia","1_329_1",4,FALSE
"12705",2020-02-02,324.759657496243,5308.37288947508,0,642.861803194401,"decompMedia","1_329_1",4,FALSE
"12706",2020-02-09,410.956631800326,5492.22047552047,0,2177.1648222094,"decompMedia","1_329_1",4,FALSE
"12707",2020-02-16,500.418211611112,5099.90065652339,0,1745.32345279641,"decompMedia","1_329_1",4,FALSE
"12708",2020-02-23,438.040505517693,4622.74418482496,0,702.702795576502,"decompMedia","1_329_1",4,FALSE
"12709",2020-03-01,363.722167110891,4689.51326952482,0,2189.84150233951,"decompMedia","1_329_1",4,FALSE
"12710",2020-03-08,357.227212091224,4690.42465045535,0,1026.25223609556,"decompMedia","1_329_1",4,FALSE
"12711",2020-03-15,436.043308728568,4350.73043238792,0,674.987417520681,"decompMedia","1_329_1",4,FALSE
"12712",2020-03-22,461.010962411647,5352.0185435269,0,2009.53235847811,"decompMedia","1_329_1",4,FALSE
"12713",2020-03-29,394.464798843127,5146.838432721,0,950.074732156779,"decompMedia","1_329_1",4,FALSE
"12714",2020-04-05,272.411530735777,4539.3347925022,0,1089.11097993451,"decompMedia","1_329_1",4,FALSE
"12715",2020-04-12,410.67635943957,4489.15315334775,0,1586.79229536371,"decompMedia","1_329_1",4,FALSE
"12716",2020-04-19,486.307629979237,5331.0319732372,0,1192.49918716869,"decompMedia","1_329_1",4,FALSE
"12717",2020-04-26,453.072668217343,4920.32254925171,0,693.46193622854,"decompMedia","1_329_1",4,FALSE
"12718",2020-05-03,398.110037597206,5166.21825031503,0,976.266117667514,"decompMedia","1_329_1",4,FALSE
"12719",2020-05-10,439.589785000843,5435.49363867502,0,1204.55344984235,"decompMedia","1_329_1",4,FALSE
"12720",2020-05-17,493.841295768033,5566.62208494209,0,1707.6851475495,"decompMedia","1_329_1",4,FALSE
"12721",2020-05-24,437.940243174802,5171.72977902388,0,2092.43605248344,"decompMedia","1_329_1",4,FALSE
"12722",2020-05-31,332.60756930383,4969.04334317105,0,2259.28416495235,"decompMedia","1_329_1",4,FALSE
"12723",2020-06-07,435.024467021136,4534.19721171537,0,2147.16669891729,"decompMedia","1_329_1",4,FALSE
"12724",2020-06-14,500.735832779791,4601.70682902947,0,680.133433993128,"decompMedia","1_329_1",4,FALSE
"12725",2020-06-21,396.240067547361,4999.91880343777,0,1819.96225069318,"decompMedia","1_329_1",4,FALSE
"12726",2020-06-28,483.452371751658,5423.85344965252,0,1923.10124677557,"decompMedia","1_329_1",4,FALSE
"12727",2020-07-05,390.040963448791,5033.17609570715,0,402.997654194877,"decompMedia","1_329_1",4,FALSE
"12728",2020-07-12,330.972439206145,5358.84216541089,0,2205.40877468245,"decompMedia","1_329_1",4,FALSE
"12729",2020-07-19,256.33994225724,5349.91150866121,0,1558.81619723427,"decompMedia","1_329_1",4,FALSE
"12730",2020-07-26,343.50660775436,5369.82187810731,0,1016.88407247777,"decompMedia","1_329_1",4,FALSE
"12731",2020-08-02,386.335552592634,5503.91538978346,0,2138.12808869048,"decompMedia","1_329_1",4,FALSE
"12732",2020-08-09,319.062564450527,4611.64725716529,0,958.358271980735,"decompMedia","1_329_1",4,FALSE
"12733",2020-08-16,369.289352824451,4421.05046933326,0,2049.70396391866,"decompMedia","1_329_1",4,FALSE
"12734",2020-08-23,244.043598389034,4751.10436773762,0,1862.66572797307,"decompMedia","1_329_1",4,FALSE
"12735",2020-08-30,499.467253017715,5148.46061372132,0,1419.65633000664,"decompMedia","1_329_1",4,FALSE
"12736",2020-09-06,488.1920002118,5057.0028358779,0,541.328778423805,"decompMedia","1_329_1",4,FALSE
"12737",2020-09-13,308.160398805778,5084.0694651471,0,264.702708249877,"decompMedia","1_329_1",4,FALSE
"12738",2020-09-20,486.817780141039,4841.50757255251,0,1584.97746590051,"decompMedia","1_329_1",4,FALSE
"12739",2020-09-27,449.489991263965,5294.9206316637,0,1617.1864158012,"decompMedia","1_329_1",4,FALSE
"12740",2020-10-04,415.772143858952,4898.30544642913,0,877.589242700361,"decompMedia","1_329_1",4,FALSE
"12741",2020-10-11,279.787986326806,4893.74731819605,0,1936.14320685973,"decompMedia","1_329_1",4,FALSE
"12742",2020-10-18,436.696968794148,4408.20483169588,0,2285.17554217491,"decompMedia","1_329_1",4,FALSE
"12743",2020-10-25,285.737196550777,5203.5090497695,0,1645.03580928322,"decompMedia","1_329_1",4,FALSE
"12744",2020-11-01,331.626940287008,4941.45916721339,0,773.497228197513,"decompMedia","1_329_1",4,FALSE
"12745",2020-11-08,436.371020677277,4334.00171341191,0,1663.77188216964,"decompMedia","1_329_1",4,FALSE
"12746",2020-11-15,428.674009628056,4059.35608522006,0,2021.93171257162,"decompMedia","1_329_1",4,FALSE
"12747",2020-11-22,325.76411040023,5297.62755441118,0,1894.51190334701,"decompMedia","1_329_1",4,FALSE
"12748",2020-11-29,307.781040096907,4995.23763339739,0,927.282096133399,"decompMedia","1_329_1",4,FALSE
"12749",2020-12-06,424.109651635774,5321.13548689671,0,1190.43523453657,"decompMedia","1_329_1",4,FALSE
"12750",2020-12-13,498.19121123417,5481.07295261479,0,1136.31090837759,"decompMedia","1_329_1",4,FALSE
"12751",2020-12-20,401.391778445886,5143.12518060668,0,2200.93758648523,"decompMedia","1_329_1",4,FALSE
"12752",2020-12-27,333.736101704761,5153.2351363301,0,883.677988980482,"decompMedia","1_329_1",4,FALSE
"12753",2021-01-03,358.244741690296,4509.6485150918,0,1878.52074046528,"decompMedia","1_329_1",4,FALSE
"12754",2021-01-10,433.698480413596,4392.86710031379,0,686.922651669602,"decompMedia","1_329_1",4,FALSE
"12755",2021-01-17,258.749300492166,5144.92751695279,0,539.773100972286,"decompMedia","1_329_1",4,FALSE
"12756",2021-01-24,476.508848535535,5050.81444194339,0,494.944993067611,"decompMedia","1_329_1",4,FALSE
"12757",2021-01-31,315.15849825328,5229.74890836064,0,2202.3642058937,"decompMedia","1_329_1",4,FALSE
"12758",2021-02-07,433.535210672969,5487.26148626082,0,1089.91903573471,"decompMedia","1_329_1",4,FALSE
"12759",2021-02-14,446.889997804065,5200.76649751195,0,2176.6597501446,"decompMedia","1_329_1",4,FALSE
"12760",2021-02-21,456.645928795226,5064.58440971346,0,2061.65069105449,"decompMedia","1_329_1",4,FALSE
"12761",2021-02-28,472.572880890594,5113.4244440054,0,2086.94792207144,"decompMedia","1_329_1",4,FALSE
"12762",2021-03-07,319.798828531005,5216.63699362669,0,890.697125153416,"decompMedia","1_329_1",4,FALSE
"12763",2021-03-14,371.707451919498,4847.66222206893,0,390.786025015278,"decompMedia","1_329_1",4,FALSE
"12764",2021-03-21,496.950095994777,5427.96217494995,0,345.998297250139,"decompMedia","1_329_1",4,FALSE
"12765",2021-03-28,440.547947270195,5308.01404221348,0,1009.58495086107,"decompMedia","1_329_1",4,FALSE
"12766",2021-04-04,317.388521247043,5212.59146789604,0,1201.10686458626,"decompMedia","1_329_1",4,FALSE
"12767",2021-04-11,486.96182615026,5212.25594119749,0,1976.08487725908,"decompMedia","1_329_1",4,FALSE
"12768",2021-04-18,356.939463910267,5464.21506660102,0,1004.69639805071,"decompMedia","1_329_1",4,FALSE
"12769",2021-04-25,494.34495123629,5085.03032143125,0,1581.61013332193,"decompMedia","1_329_1",4,FALSE
"12770",2021-05-02,496.819096626574,4803.57011461322,0,2019.58331354009,"decompMedia","1_329_1",4,FALSE
"12771",2021-05-09,333.230498873282,4366.17637171448,0,1843.15388196238,"decompMedia","1_329_1",4,FALSE
"12772",2021-05-16,476.622532341108,4623.08490693901,0,867.018275182242,"decompMedia","1_329_1",4,FALSE
"12773",2021-05-23,427.139100412581,5202.14729736349,0,2296.15234560958,"decompMedia","1_329_1",4,FALSE
"12774",2021-05-30,315.012755926322,4587.77160085574,0,353.128945336395,"decompMedia","1_329_1",4,FALSE
"12775",2021-06-06,488.795696555044,5149.7203643477,0,799.535951857455,"decompMedia","1_329_1",4,FALSE
"12776",2021-06-13,399.85651974427,5479.1764651157,0,1796.38648645549,"decompMedia","1_329_1",4,FALSE
"12777",2021-06-20,381.251189113104,4877.00314039872,0,356.139873196336,"decompMedia","1_329_1",4,FALSE
"12778",2021-06-27,404.452285088414,4433.18687712687,0,314.094530353479,"decompMedia","1_329_1",4,FALSE
"12779",2021-07-04,425.192972236788,4133.16584694925,0,1735.19547405783,"decompMedia","1_329_1",4,FALSE
"12780",2021-07-11,398.640907892296,5194.65281186691,0,1712.98848881925,"decompMedia","1_329_1",4,FALSE
"12781",2021-07-18,421.592803765502,5174.03200210473,0,971.256158804987,"decompMedia","1_329_1",4,FALSE
"12782",2021-07-25,271.591581259023,5054.78478756429,0,2215.09349316763,"decompMedia","1_329_1",4,FALSE
"12783",2021-08-01,320.201620628243,4891.5634114995,0,1913.3120561925,"decompMedia","1_329_1",4,FALSE
"12784",2021-08-08,499.458745038697,4718.94713804244,0,1853.82285419594,"decompMedia","1_329_1",4,FALSE
"12785",2021-08-15,400.052076114076,5064.21988068763,0,879.571589950944,"decompMedia","1_329_1",4,FALSE
"12786",2021-08-22,326.183984864018,5347.18352572811,0,1500.42433261101,"decompMedia","1_329_1",4,FALSE
"12787",2021-08-29,422.414420116909,4658.92183193313,0,2301.20960340251,"decompMedia","1_329_1",4,FALSE
"12788",2021-09-05,254.591851682798,5383.53132454914,0,2331.74007446579,"decompMedia","1_329_1",4,FALSE
"12789",2021-09-12,377.161943017915,4781.73200248966,0,1511.15098815922,"decompMedia","1_329_1",4,FALSE
"12790",2021-09-19,252.287159409955,4347.17935702512,0,1950.49341250735,"decompMedia","1_329_1",4,FALSE
"12791",2021-09-26,485.271165144821,5251.53778018113,0,1169.7500308135,"decompMedia","1_329_1",4,FALSE
"12792",2021-10-03,477.481074821146,5137.95988802796,0,2111.68015110788,"decompMedia","1_329_1",4,FALSE
"12793",2021-10-10,391.231177498112,5227.53298438497,0,1457.14435843859,"decompMedia","1_329_1",4,FALSE
"12794",2021-10-17,400.49821138142,4786.18633803942,0,2310.34184766179,"decompMedia","1_329_1",4,FALSE
"12795",2021-10-24,385.457627380596,5199.92995146902,0,2113.35030196364,"decompMedia","1_329_1",4,FALSE
"12796",2021-10-31,285.98713512516,5085.55515523713,0,1568.26755335044,"decompMedia","1_329_1",4,FALSE
"12797",2021-11-07,471.259805256376,5464.14700281718,0,1645.05821763048,"decompMedia","1_329_1",4,FALSE
"12798",2021-11-14,456.218505269391,5518.86518698529,0,1211.5587855329,"decompMedia","1_329_1",4,FALSE
"12799",2021-11-21,325.270080322346,5262.33554220025,0,414.970000811306,"decompMedia","1_329_1",4,FALSE
"12800",2021-11-28,246.593239096637,4574.49575556874,0,1436.59191547218,"decompMedia","1_329_1",4,FALSE
"12801",2020-01-05,73107.0612231269,29350.7256638259,5567.50028161332,3774.56770674326,"adstockedMedia","1_358_1",4,FALSE
"12802",2020-01-12,59879.2334213915,38476.0454890214,21659.1633288065,4457.59811059787,"adstockedMedia","1_358_1",4,FALSE
"12803",2020-01-19,78366.6649975173,26433.2891596618,35660.8464302316,8937.12707656161,"adstockedMedia","1_358_1",4,FALSE
"12804",2020-01-26,56057.2341985033,32730.6041144531,39989.4448304827,12911.15220443,"adstockedMedia","1_358_1",4,FALSE
"12805",2020-02-02,36260.804152852,57061.8075355118,54478.1175204951,4029.29424377594,"adstockedMedia","1_358_1",4,FALSE
"12806",2020-02-09,50930.3169828374,68013.3575529347,45158.4580113967,13779.7563302491,"adstockedMedia","1_358_1",4,FALSE
"12807",2020-02-16,84231.197228061,50466.2466952064,60557.6144281716,10044.8038343572,"adstockedMedia","1_358_1",4,FALSE
"12808",2020-02-23,59274.8729683586,34740.0916296374,53263.1674819743,4317.45767571842,"adstockedMedia","1_358_1",4,FALSE
"12809",2020-03-01,42325.1299591058,35454.6604183388,43730.327925467,13913.5683098846,"adstockedMedia","1_358_1",4,FALSE
"12810",2020-03-08,40706.5696659215,35195.7179511387,44716.3539269795,5859.73716618174,"adstockedMedia","1_358_1",4,FALSE
"12811",2020-03-15,57450.1350437495,27135.2035641247,38869.0549506972,4198.12279445419,"adstockedMedia","1_358_1",4,FALSE
"12812",2020-03-22,65949.2154343243,59059.4617985007,46264.9520112167,12163.3111715637,"adstockedMedia","1_358_1",4,FALSE
"12813",2020-03-29,48170.9709508621,51393.0987846734,42815.2049311666,5490.5165317542,"adstockedMedia","1_358_1",4,FALSE
"12814",2020-04-05,29490.0313998452,32446.8848346978,52486.6394345707,6195.40060768487,"adstockedMedia","1_358_1",4,FALSE
"12815",2020-04-12,50649.6134548251,30292.2253518166,44737.6717350369,8995.52715177596,"adstockedMedia","1_358_1",4,FALSE
"12816",2020-04-19,76458.488672207,58256.3080622522,39582.2865086331,6718.77311361231,"adstockedMedia","1_358_1",4,FALSE
"12817",2020-04-26,63736.6361500995,43098.207270069,38697.0763681281,4283.24441095016,"adstockedMedia","1_358_1",4,FALSE
"12818",2020-05-03,48918.9233406539,51830.5742519209,51055.0016730204,5638.49399410693,"adstockedMedia","1_358_1",4,FALSE
"12819",2020-05-10,58769.1812404496,64926.1012364916,50766.7276223731,6791.08908346156,"adstockedMedia","1_358_1",4,FALSE
"12820",2020-05-17,80679.5047613307,73286.1690453634,41408.0632677501,9798.51499565953,"adstockedMedia","1_358_1",4,FALSE
"12821",2020-05-24,59168.9552447195,53913.4653184162,36342.7146561567,12913.7376420302,"adstockedMedia","1_358_1",4,FALSE
"12822",2020-05-31,37462.7247533257,45393.212644594,42057.9245864976,14662.2082243401,"adstockedMedia","1_358_1",4,FALSE
"12823",2020-06-07,57118.2394517791,32214.3327379529,58398.0810287208,13441.6360729798,"adstockedMedia","1_358_1",4,FALSE
"12824",2020-06-14,84604.5375300806,32928.8218508138,65442.0409698602,4202.38347271846,"adstockedMedia","1_358_1",4,FALSE
"12825",2020-06-21,49065.8344860918,44589.7506369017,63570.3204259749,10615.2742271179,"adstockedMedia","1_358_1",4,FALSE
"12826",2020-06-28,75172.2789755953,63650.8341641324,50519.6949231829,11409.9875839005,"adstockedMedia","1_358_1",4,FALSE
"12827",2020-07-05,47525.9123507371,47525.7287815138,51399.1280205787,2884.59620972659,"adstockedMedia","1_358_1",4,FALSE
"12828",2020-07-12,36882.1510282109,60995.1975475616,48839.3302025654,14084.6789670221,"adstockedMedia","1_358_1",4,FALSE
"12829",2020-07-19,27366.8844572664,61118.5712007651,55829.5547024351,8797.81919142601,"adstockedMedia","1_358_1",4,FALSE
"12830",2020-07-26,38054.3183681363,62296.5905623085,56241.9544551548,5825.63540385006,"adstockedMedia","1_358_1",4,FALSE
"12831",2020-08-02,45674.4315020312,69655.8734394033,56544.6587945996,13373.5945203744,"adstockedMedia","1_358_1",4,FALSE
"12832",2020-08-09,35072.0823356252,35472.6457157445,57517.5796892478,5527.46069493391,"adstockedMedia","1_358_1",4,FALSE
"12833",2020-08-16,42492.7755494698,29340.8422697718,55735.1278466636,12522.0340677678,"adstockedMedia","1_358_1",4,FALSE
"12834",2020-08-23,26198.3706283086,36660.5816379555,45420.2139022518,10921.7004645424,"adstockedMedia","1_358_1",4,FALSE
"12835",2020-08-30,82965.5343695512,50369.225998995,59483.9708732402,7964.33596862891,"adstockedMedia","1_358_1",4,FALSE
"12836",2020-09-06,78309.9362217946,47565.7540212808,46311.976386618,3562.56765451018,"adstockedMedia","1_358_1",4,FALSE
"12837",2020-09-13,34677.4248922481,48682.6438203549,47196.1083526772,2191.2091207281,"adstockedMedia","1_358_1",4,FALSE
