"","ds","dep_var","competitors","season","trend","tv","paid_search","social","display","intercept","depVarHat","solID","cluster","top_sol"
"5335",2020-08-30,49320.593926658,-3301.68200287789,1582.0208253,4119.99520951201,1200.58598225231,1733.37664129427,0,515.514196063127,45481.4199356205,51331.2307871643,"2_336_1",NA,NA
"5336",2020-09-06,49138.7090556026,-3759.50480620355,1512.27467280431,4150.97261710233,1202.53949417543,1696.89522598636,0,128.842817359586,45481.4199356205,50413.4399568449,"2_336_1",NA,NA
"5337",2020-09-13,48635.911663154,-1885.37213171988,1436.44529444308,4181.95002469264,989.520573337117,1721.85255581604,0,33.4094863695587,45481.4199356205,51959.225738559,"2_336_1",NA,NA
"5338",2020-09-20,53212.2640341279,-3159.59217427287,1354.83771895487,4212.92743228296,1187.28579501984,1550.45716430096,0,378.063509050541,45481.4199356205,51005.3993809568,"2_336_1",NA,NA
"5339",2020-09-27,57228.9592831887,-4192.39640721136,1267.78021826207,4243.90483987327,1150.90501591083,1860.06121891703,0,522.137540813572,45481.4199356205,50333.8123621859,"2_336_1",NA,NA
"5340",2020-10-04,53610.8036562462,-3765.90367658262,1175.62298697519,4274.88224746359,1103.84568158827,1609.55947072911,0,221.719743789432,45481.4199356205,50101.1463895834,"2_336_1",NA,NA
"5341",2020-10-11,51749.405557521,-2523.70822256551,1078.7367337116,4305.85965505391,917.622860160131,1580.98128021005,0,712.929161054363,45481.4199356205,51553.841403245,"2_336_1",NA,NA
"5342",2020-10-18,48666.9663672751,-1909.30928156074,977.511189895417,4336.83706264422,1108.43990201476,1211.37398737417,0,1162.9056910507,45481.4199356205,52369.178487039,"2_336_1",NA,NA
"5343",2020-10-25,52680.1266968425,-3332.99465445926,872.353542036778,4367.81447023454,922.051427749702,1767.30914509464,0,734.228502180934,45481.4199356205,50812.1823684578,"2_336_1",NA,NA
"5344",2020-11-01,47417.2350477927,-4127.84996207149,763.686793796936,4398.79187782485,955.817847034736,1614.21566172424,0,227.757020160165,45481.4199356205,49313.8391740899,"2_336_1",NA,NA
"5345",2020-11-08,48757.0530944256,-3163.51078253602,651.948064427774,4429.76928541517,1108.77436993994,1164.67333302104,0,519.291003214257,45481.4199356205,50192.3652091026,"2_336_1",NA,NA
"5346",2020-11-15,55631.976910774,-3701.96959812794,537.586830430423,4460.74669300549,1111.81577330975,905.705779279456,0,864.541541932145,45481.4199356205,49659.8469554498,"2_336_1",NA,NA
"5347",2020-11-22,52422.3021986684,-3100.15073680477,421.063117506021,4491.7241005958,979.040408344915,1811.9369092351,0,840.541305810948,45481.4199356205,50925.5750403085,"2_336_1",NA,NA
"5348",2020-11-29,51363.0248737653,-2648.28025214918,302.845650071604,4522.70150818612,929.029857562446,1650.25422742163,0,297.222506151604,45481.4199356205,50535.1934328647,"2_336_1",NA,NA
"5349",2020-12-06,48970.2900197692,-4541.54972933994,183.409965784844,4553.67891577643,1089.48288953202,1883.03188719231,0,296.273430977636,45481.4199356205,48945.7472955438,"2_336_1",NA,NA
"5350",2020-12-13,54953.7878983661,-4409.64764754275,63.2365026620507,4584.65632336675,1207.42476069595,2005.65667863267,0,270.262032628909,45481.4199356205,49203.008586064,"2_336_1",NA,NA
"5351",2020-12-20,56853.2529708201,-2184.55333870351,-57.191333515822,4615.63373095707,1097.15027209011,1814.67584313417,0,971.991447387471,45481.4199356205,51739.12655697,"2_336_1",NA,NA
"5352",2020-12-27,45830.3350575719,-4510.85148808433,-177.389113735219,4646.61113854738,989.324297980587,1801.86370726716,0,299.797623524994,45481.4199356205,48530.776101121,"2_336_1",NA,NA
"5353",2021-01-03,50411.0647689263,-4259.99389584577,-296.873334398046,4677.5885461377,1002.34154638433,1343.54680041922,0,695.37836965787,45481.4199356205,48643.4079679758,"2_336_1",NA,NA
"5354",2021-01-10,50420.2621339261,-3712.30588172851,-415.163362247172,4708.56595372801,1108.6159930764,1179.18161173756,0,189.060014800414,45481.4199356205,48539.3742649872,"2_336_1",NA,NA
"5355",2021-01-17,47284.766046465,-3139.49479263655,-531.783367745818,4739.54336131833,886.06448965953,1717.35996716629,0,85.3547201376412,45481.4199356205,49238.4643135199,"2_336_1",NA,NA
"5356",2021-01-24,45241.9162839548,-3040.9710080504,-646.264239133633,4770.52076890864,1166.53895550483,1685.98590128514,0,58.6376383753803,45481.4199356205,49475.8679525104,"2_336_1",NA,NA
"5357",2021-01-31,50164.7165100105,-2175.89755786036,-758.145469460088,4801.49817649896,978.465057472084,1822.17445867573,0,882.89442541269,45481.4199356205,51032.4090263595,"2_336_1",NA,NA
"5358",2021-02-07,53548.3312053328,-1860.98014876954,-866.977009004434,4832.47558408928,1108.37677413649,2004.63236902774,0,361.759876977162,45481.4199356205,51060.7073820772,"2_336_1",NA,NA
"5359",2021-02-14,57609.8150369262,-3015.46163230888,-972.321075630759,4863.45299167959,1136.67418792761,1849.6529089647,0,978.225685851736,45481.4199356205,50321.6430021045,"2_336_1",NA,NA
"5360",2021-02-21,40681.1137233367,-2518.121100518,-1073.75391579587,4894.43039926991,1153.78472594024,1745.76520462946,0,1005.37627296494,45481.4199356205,50688.9015221111,"2_336_1",NA,NA
"5361",2021-02-28,46725.6306570882,-3945.00840558691,-1170.86750912622,4925.40780686022,1177.39881087207,1761.32398889323,0,1039.91659259813,45481.4199356205,49269.591220131,"2_336_1",NA,NA
"5362",2021-03-07,48612.9224573456,-4343.95766313985,-1263.2712097071,4956.38521445054,992.152091129552,1828.73617091234,0,321.935671101506,45481.4199356205,47973.4002103675,"2_336_1",NA,NA
"5363",2021-03-14,41850.8001971898,-2589.58530800245,-1350.59331748192,4987.36262204086,1023.24823832647,1578.24227956519,0,75.117565322614,45481.4199356205,49205.2120153912,"2_336_1",NA,NA
"5364",2021-03-21,46555.2326969148,-4104.82083689582,-1432.48257344055,5018.34002963117,1202.5623623207,1955.09252034645,0,36.529039965206,45481.4199356205,48156.6404775476,"2_336_1",NA,NA
"5365",2021-03-28,46328.3769750809,-2232.42473715193,-1508.60957258206,5049.31743722149,1142.5625835352,1906.29102703525,0,150.591383938262,45481.4199356205,49989.1480576167,"2_336_1",NA,NA
"5366",2021-04-04,46564.2881796375,-3925.55133458732,-1578.66808896844,5080.2948448118,979.411743665603,1847.97143240418,0,254.44524502411,45481.4199356205,48139.3237779704,"2_336_1",NA,NA
"5367",2021-04-11,39317.0566208475,-3288.66997294189,-1642.3763075388,5111.27225240212,1186.43091135825,1841.44156495821,0,752.113431147747,45481.4199356205,49441.6318150061,"2_336_1",NA,NA
"5368",2021-04-18,51282.4342783756,-2863.12625601253,-1699.47795772932,5142.24965999244,1037.17744756084,1998.99001897108,0,305.491541084235,45481.4199356205,49402.7243894872,"2_336_1",NA,NA
"5369",2021-04-25,47083.0393141068,-4150.16657495476,-1749.74334433869,5173.22706758275,1200.34196787592,1777.13968515053,0,491.13213450764,45481.4199356205,48223.3508714439,"2_336_1",NA,NA
"5370",2021-05-02,57839.9674135495,-2441.0468657527,-1792.97027149239,5204.20447517307,1214.80246435833,1554.42106510313,0,856.721054308929,45481.4199356205,50077.5518573188,"2_336_1",NA,NA
"5371",2021-05-09,54090.7213470333,-3009.6694553648,-1828.98485598914,5235.18188276338,1023.77607720035,1194.66248430836,0,798.563743462139,45481.4199356205,48894.9498120008,"2_336_1",NA,NA
"5372",2021-05-16,42940.2740233398,-3971.19240000551,-1857.64222675763,5266.1592903537,1174.13136880155,1317.17605929944,0,267.753088216394,45481.4199356205,47677.8051155284,"2_336_1",NA,NA
"5373",2021-05-23,50735.1480395792,-1806.68349308437,-1878.82710761012,5297.13669794401,1120.59193061293,1764.08566896891,0,1079.08557235882,45481.4199356205,51056.8092048106,"2_336_1",NA,NA
"5374",2021-05-30,47158.7568069399,-2773.40551855455,-1892.4542809486,5328.11410553433,969.219653257633,1351.54282416069,0,147.325777722332,45481.4199356205,48611.7624967923,"2_336_1",NA,NA
"5375",2021-06-06,54720.138684482,-1846.81746472715,-1898.46893055825,5359.09151312465,1188.58763137103,1738.62631343733,0,136.921187834141,45481.4199356205,50159.3601861022,"2_336_1",NA,NA
"5376",2021-06-13,50508.3262812275,-1963.61702603537,-1896.84686210933,5390.06892071496,1089.4529638359,1987.99668575485,0,569.40191582466,45481.4199356205,50657.8765336061,"2_336_1",NA,NA
"5377",2021-06-20,47367.2855129091,-2235.81451389212,-1887.5946004805,5421.04632830528,1049.24241483611,1623.69236788632,0,89.0209665302027,45481.4199356205,49541.0128988057,"2_336_1",NA,NA
"5378",2021-06-27,52351.1090311026,-2400.11770208239,-1870.74936351208,5452.02373589559,1073.2745453008,1261.2736642916,0,35.0340973854446,45481.4199356205,49032.1589128994,"2_336_1",NA,NA
"5379",2021-07-04,50906.5033609862,-2477.44198215596,-1846.37891229472,5483.00114348591,1103.72435383219,977.797616195435,0,468.516792125495,45481.4199356205,49190.6389468088,"2_336_1",NA,NA
"5380",2021-07-11,49415.2741584066,-2712.23126011955,-1814.581278596,5513.97855107623,1072.28993751525,1739.9656742915,0,606.762203704219,45481.4199356205,49887.6037634921,"2_336_1",NA,NA
"5381",2021-07-18,60305.903065899,-3073.94730650522,-1775.48437052099,5544.95595866654,1099.25567640215,1773.53491105597,0,269.032758645446,45481.4199356205,49318.7675633644,"2_336_1",NA,NA
"5382",2021-07-25,47504.8949170222,-4274.28631533196,-1729.24545799344,5575.93336625686,902.577405692291,1707.68981938554,0,989.775357800393,45481.4199356205,48653.8641114301,"2_336_1",NA,NA
"5383",2021-08-01,47808.3715607048,-3871.62241509643,-1676.05054012697,5606.91077384717,936.675293885212,1587.5868009118,0,881.91449398043,45481.4199356205,48946.8343430217,"2_336_1",NA,NA
"5384",2021-08-08,42500.1545592536,-4511.72919525851,-1616.1135970312,5637.88818143749,1202.94790733137,1442.38463098302,0,817.580960184599,45481.4199356205,48454.3788232672,"2_336_1",NA,NA
"5385",2021-08-15,50006.1224542106,-2579.32570387544,-1549.67572906251,5668.86558902781,1093.04277583912,1680.77591334727,0,275.880686390039,45481.4199356205,50070.9834672867,"2_336_1",NA,NA
"5386",2021-08-22,54656.782881295,-4105.49843982234,-1477.00418698172,5699.84299661812,978.145777881234,1898.69782813729,0,437.587992615976,45481.4199356205,48913.191904069,"2_336_1",NA,NA
"5387",2021-08-29,39810.7447697936,-1961.5463835565,-1398.39129692007,5730.82040420844,1091.72819209348,1449.19944510322,0,1122.36133557592,45481.4199356205,51515.591632125,"2_336_1",NA,NA
"5388",2021-09-05,48948.773261679,-1936.8403686298,-1314.15328447783,5761.79781179875,874.702647849578,1918.77650294735,0,1295.72797910928,45481.4199356205,52081.4312242178,"2_336_1",NA,NA
"5389",2021-09-12,44229.8268323258,-3807.69080619117,-1224.62900268573,5792.77521938907,1017.90756624841,1537.62484272169,0,689.525544884064,45481.4199356205,49486.9332999868,"2_336_1",NA,NA
"5390",2021-09-19,57299.7919657271,-3250.57469339576,-1130.17856894595,5823.75262697939,850.090916958356,1178.08123292556,0,854.581912287185,45481.4199356205,49807.1733624292,"2_336_1",NA,NA
"5391",2021-09-26,57096.3858141215,-3436.90105265904,-1031.18191643591,5854.7300345697,1178.37760606586,1802.40822351289,0,399.129624283854,45481.4199356205,50247.9824549578,"2_336_1",NA,NA
"5392",2021-10-03,51910.3982144419,-1931.41410874391,-928.037265801619,5885.70744216002,1185.44172489424,1761.35454222832,0,924.219790466578,45481.4199356205,52378.6920608241,"2_336_1",NA,NA
"5393",2021-10-10,57359.4738285004,-4267.56477713327,-821.159523288553,5916.68484975033,1080.59130631518,1831.42785644271,0,557.826939370842,45481.4199356205,49779.2265870777,"2_336_1",NA,NA
"5394",2021-10-17,45822.7348918701,-4161.88325439002,-710.978611753585,5947.66225734065,1073.51405195358,1532.76088418025,0,1164.65846407009,45481.4199356205,50327.1537270214,"2_336_1",NA,NA
"5395",2021-10-24,54966.9328310646,-1693.5821618087,-597.937741271577,5978.63966493096,1050.59405279782,1796.70688377516,0,1096.68731954486,45481.4199356205,53112.527953589,"2_336_1",NA,NA
"5396",2021-10-31,47224.1880562094,-3742.29806068416,-482.491626293246,6009.61707252128,910.192345441712,1734.23640208044,0,672.915163872841,45481.4199356205,50583.5912325593,"2_336_1",NA,NA
"5397",2021-11-07,51905.4439927239,-3208.31628409938,-365.104656525927,6040.5944801116,1159.05865167794,1986.29123917419,0,623.014723278637,45481.4199356205,51716.9580892375,"2_336_1",NA,NA
"5398",2021-11-14,48766.8378165603,-4481.56558654871,-246.249028894957,6071.57188770191,1154.86973804192,2040.52549645932,0,371.665260329833,45481.4199356205,50392.2377027098,"2_336_1",NA,NA
"5399",2021-11-21,48770.0245997615,-4377.92610686628,-126.402848100018,6102.54929529223,991.297391260179,1901.81459716059,0,83.422117057673,45481.4199356205,50056.1743814248,"2_336_1",NA,NA
"5400",2021-11-28,52819.3700101776,-2963.9620737737,-6.04820340703788,6133.52670288254,842.468138342762,1427.84674391483,0,335.405613698142,45481.4199356205,51250.656857278,"2_336_1",NA,NA
"5401",2020-01-05,53860.7028031362,-3118.68727688358,0,2602.42464691607,183.857383464867,1129.57717663567,0,133.865694014512,46829.874331113,47760.9119552605,"2_379_1",1,FALSE
"5402",2020-01-12,46040.4685293852,-2445.70526673815,107.757485736366,2628.71176456168,150.736359525035,1265.3289622107,0,302.028609957007,46829.874331113,48838.7322463656,"2_379_1",1,FALSE
"5403",2020-01-19,53862.8885766267,-3988.18489646228,215.081509789993,2654.9988822073,197.332208763606,542.689579780867,0,1119.47352996985,46829.874331113,47571.2651451623,"2_379_1",1,FALSE
"5404",2020-01-26,45818.2712154618,-2511.59527979141,321.540354106708,2681.28599985292,139.435076286303,956.777359014418,0,1713.67437557985,46829.874331113,50130.9922161617,"2_379_1",1,FALSE
"5405",2020-02-02,47954.3511902067,-3173.03575486405,426.705780875609,2707.57311749853,69.4979015425346,1910.58738380678,0,596.128157006962,46829.874331113,49367.3309169793,"2_379_1",1,FALSE
"5406",2020-02-09,56180.1226129823,-3055.5552737672,530.154755144258,2733.86023514415,120.745822025155,2076.93879836012,0,1743.35406813517,46829.874331113,50979.3727361546,"2_379_1",1,FALSE
"5407",2020-02-16,48811.9698633671,-3964.46141530523,631.47114650503,2760.14735278977,208.353501285943,1345.60087392921,0,1539.43999820084,46829.874331113,49350.4257885185,"2_379_1",1,FALSE
"5408",2020-02-23,54301.5670551237,-2074.41046314185,730.247403007467,2786.43447043538,149.597073166915,749.801974178473,0,592.122764812012,46829.874331113,49763.6675535714,"2_379_1",1,FALSE
"5409",2020-03-01,48689.6571190451,-2942.52333476399,826.086190563217,2812.721588081,91.4195382168484,973.619980626171,0,1752.33568996749,46829.874331113,50343.5339838037,"2_379_1",1,FALSE
"5410",2020-03-08,42270.8343277066,-3197.58293379457,918.601991248936,2839.00870572662,84.7198461348733,982.165553651529,0,937.676739042974,46829.874331113,49394.4642331233,"2_379_1",1,FALSE
"5411",2020-03-15,45912.0231743738,-3052.33214253623,1007.42265407789,2865.29582337223,142.309745011033,590.011243030648,0,433.687162564684,46829.874331113,48816.2688166332,"2_379_1",1,FALSE
"5412",2020-03-22,44842.4447626788,-3201.44355671202,1092.19089200213,2891.58294101785,167.72877995172,1998.64189701535,0,1576.73313318298,46829.874331113,51355.308417571,"2_379_1",1,FALSE
"5413",2020-03-29,47759.5495918668,-3703.18273738754,1172.56571912355,2917.87005866347,112.403597073829,1505.05345381419,0,802.491672034952,46829.874331113,49637.0760944354,"2_379_1",1,FALSE
"5414",2020-04-05,48429.9740823529,-2661.37895348331,1248.22382233237,2944.15717630908,46.2000786228824,648.103932800679,0,755.728911751588,46829.874331113,49810.9092994462,"2_379_1",1,FALSE
"5415",2020-04-12,49391.4289049649,-4185.60683300659,1318.86086185576,2970.4442939547,119.446553976532,744.042905009495,0,1216.72021221418,46829.874331113,49013.782325117,"2_379_1",1,FALSE
"5416",2020-04-19,49074.8955199453,-4442.693843243,1384.1926954849,2996.73141160032,192.949575527444,1954.6388872075,0,926.836335311056,46829.874331113,49842.5293930012,"2_379_1",1,FALSE
"5417",2020-04-26,59647.0688236876,-1894.38222439654,1443.95652155595,3023.01852924593,162.319061764758,1142.37978132521,0,439.491735786688,46829.874331113,51146.6577363949,"2_379_1",1,FALSE
"5418",2020-05-03,43285.2437052267,-2207.51209670789,1497.91193608733,3049.30564689155,115.036477960595,1616.82810595426,0,577.805706157571,46829.874331113,51479.2501074564,"2_379_1",1,FALSE
"5419",2020-05-10,48185.3597406903,-3082.7133993637,1545.84189982079,3075.59276453717,146.836833259452,2007.23874876931,0,809.284745434242,46829.874331113,51331.9559235702,"2_379_1",1,FALSE
"5420",2020-05-17,52047.9305753863,-2573.98817863275,1587.55361127632,3101.87988218279,201.900624062205,2153.23634841311,0,1339.52838637102,46829.874331113,52639.9850047856,"2_379_1",1,FALSE
"5421",2020-05-24,58330.5209975321,-3036.0685727016,1622.87928230893,3128.1669998284,149.192769182652,1430.51577803535,0,1738.74125711155,46829.874331113,51863.3018448782,"2_379_1",1,FALSE
"5422",2020-05-31,50597.5274852522,-3393.42586687314,1651.67681304776,3154.45411747402,73.9106659321167,1219.58681968756,0,1900.26832895304,46829.874331113,51436.3452093343,"2_379_1",1,FALSE
"5423",2020-06-07,56377.425668337,-2261.94338152788,1673.83036350223,3180.74123511964,141.237090203228,694.835676415591,0,1861.1667848112,46829.874331113,52119.742099637,"2_379_1",1,FALSE
"5424",2020-06-14,42021.4631679725,-3855.66034863409,1689.25081953614,3207.02835276525,209.163065621421,886.308770128836,0,712.233027014454,46829.874331113,49678.198017545,"2_379_1",1,FALSE
"5425",2020-06-21,57425.7761726747,-2032.40303482261,1697.87615133528,3233.31547041087,116.311789483132,1441.84724774872,0,1443.46193156132,46829.874331113,52730.2838868297,"2_379_1",1,FALSE
"5426",2020-06-28,46834.6868052728,-3741.69191955623,1699.67166292647,3259.60258805649,190.289773789651,2027.29984157666,0,1620.59796353154,46829.874331113,51885.6442414375,"2_379_1",1,FALSE
"5427",2020-07-05,48784.3612493457,-2387.41458405512,1694.63013174441,3285.8897057021,110.517301389889,1273.3483529503,0,373.191130906827,46829.874331113,51180.0363697514,"2_379_1",1,FALSE
"5428",2020-07-12,44659.6991330991,-2894.69046576333,1682.77183768498,3312.17682334772,71.3075329892227,1896.9923125399,0,1746.48194065817,46829.874331113,52644.9143125696,"2_379_1",1,FALSE
"5429",2020-07-19,50854.0852662087,-3815.99191217786,1664.14448152795,3338.46394099334,39.1346405172631,1821.71118178313,0,1389.3481708855,46829.874331113,51266.6848346423,"2_379_1",1,FALSE
"5430",2020-07-26,59134.1184093485,-3044.68511652055,1638.82299305747,3364.75105863895,74.3872308915695,1847.73492073456,0,820.096253589261,46829.874331113,51530.9816715042,"2_379_1",1,FALSE
"5431",2020-08-02,62351.701296567,-2620.12044078635,1606.90922965195,3391.03817628457,102.190175715882,2061.43439115049,0,1728.52653213859,46829.874331113,53099.8523952681,"2_379_1",1,FALSE
"5432",2020-08-09,44723.8614068877,-2313.94082151954,1568.53156655599,3417.32529393019,64.6255316924181,593.108643751024,0,870.096681824393,46829.874331113,51029.6212273474,"2_379_1",1,FALSE
"5433",2020-08-16,52571.6353346759,-2237.9153390426,1523.84438048235,3443.6124115758,90.7299650449484,633.916441167337,0,1662.57232118395,46829.874331113,51946.6345115247,"2_379_1",1,FALSE
"5434",2020-08-23,57069.7243678591,-2318.52119881767,1473.02742862137,3469.89952922142,35.8126166753321,1109.29481894443,0,1612.44363265756,46829.874331113,52211.8311584154,"2_379_1",1,FALSE
"5435",2020-08-30,49320.593926658,-3327.23811758692,1416.28512555562,3496.18664686704,205.484698959631,1646.40743628302,0,1240.21929568312,46829.874331113,51507.2194168745,"2_379_1",1,FALSE
"5436",2020-09-06,49138.7090556026,-3788.60462138646,1353.84572098859,3522.47376451265,197.656525145659,1409.95854241556,0,387.505754683521,46829.874331113,49912.7100174725,"2_379_1",1,FALSE
"5437",2020-09-13,48635.911663154,-1899.96553787633,1285.96038159505,3548.76088215827,64.8815300332215,1462.1311353206,0,101.044638262493,46829.874331113,51392.6873606063,"2_379_1",1,FALSE
"5438",2020-09-20,53212.2640341279,-3184.04846654121,1212.90218068628,3575.04799980389,192.577740967113,1080.80579746337,0,1075.1835329725,46829.874331113,50782.3431164649,"2_379_1",1,FALSE
"5439",2020-09-27,57228.9592831887,-4224.8469470862,1134.9649997545,3601.3351174495,158.847106673469,1840.91973773245,0,1290.92955257539,46829.874331113,50632.0238982121,"2_379_1",1,FALSE
"5440",2020-10-04,53610.8036562462,-3795.0530211464,1052.46234631487,3627.62223509512,128.415145328581,1107.68242769064,0,664.389751471933,46829.874331113,49615.3932158677,"2_379_1",1,FALSE
"5441",2020-10-11,51749.405557521,-2543.24256196337,965.726092800628,3653.90935274074,49.4929113208998,1197.19683738101,0,1538.40565000388,46829.874331113,51691.3626133967,"2_379_1",1,FALSE
"5442",2020-10-18,48666.9663672751,-1924.08796920299,875.105141584039,3680.19647038636,141.735065852087,590.819021121208,0,1892.91653987597,46829.874331113,52086.5586007296,"2_379_1",1,FALSE
"5443",2020-10-25,52680.1266968425,-3358.7931394859,780.964021493308,3706.48358803197,51.8884533906597,1766.79415702407,0,1517.08943850411,46829.874331113,51294.3008500712,"2_379_1",1,FALSE
"5444",2020-11-01,47417.2350477927,-4159.80089103449,683.681421471022,3732.77070567759,68.9950215965515,1218.45650589514,0,648.581697967315,46829.874331113,49022.5587926861,"2_379_1",1,FALSE
"5445",2020-11-08,48757.0530944256,-3187.99740613311,583.648667272594,3759.05782332321,141.902680240063,497.11554919981,0,1280.87846714683,46829.874331113,49904.4801121623,"2_379_1",1,FALSE
"5446",2020-11-15,55631.976910774,-3730.6240717013,481.26814733227,3785.34494096882,137.873178411727,392.862227577467,0,1677.20816573157,46829.874331113,49573.8069194335,"2_379_1",1,FALSE
"5447",2020-11-22,52422.3021986684,-3124.14693261528,376.951694128786,3811.63205861444,69.6052551170657,1949.66580400769,0,1641.3781265508,46829.874331113,51554.9603369165,"2_379_1",1,FALSE
"5448",2020-11-29,51363.0248737653,-2668.77882040821,271.118927561715,3837.91917626006,58.4991403203614,1282.10903175244,0,817.867567268749,46829.874331113,50428.6093538681,"2_379_1",1,FALSE
"5449",2020-12-06,48970.2900197692,-4576.70283183092,164.195567002401,3864.20629390567,130.839607368046,1851.86732580698,0,854.127277984384,46829.874331113,49118.4075713495,"2_379_1",1,FALSE
"5450",2020-12-13,54953.7878983661,-4443.77978413519,56.6117188093509,3890.49341155129,206.099757859905,2046.42523083932,0,801.826276528015,46829.874331113,49387.5509425656,"2_379_1",1,FALSE
"5451",2020-12-20,56853.2529708201,-2201.46250671644,-51.1998538033085,3916.78052919691,119.796314542443,1421.03505275672,0,1774.70834738446,46829.874331113,51809.5322144737,"2_379_1",1,FALSE
"5452",2020-12-27,45830.3350575719,-4545.76697599759,-158.805471584765,3943.06764684252,73.206009748496,1533.38225032992,0,825.774437938172,46829.874331113,48500.7322283897,"2_379_1",1,FALSE
"5453",2021-01-03,50411.0647689263,-4292.9676627219,-265.772283751271,3969.35476448814,84.4559899842622,615.228179738851,0,1509.57271482891,46829.874331113,48449.7460336799,"2_379_1",1,FALSE
"5454",2021-01-10,50420.2621339261,-3741.04036156812,-371.670009157325,3995.64188213376,140.14047717705,645.593087427452,0,560.293047904246,46829.874331113,48058.83245503,"2_379_1",1,FALSE
"5455",2021-01-17,47284.766046465,-3163.79552449961,-476.072667130317,4021.92899977937,42.2264185070793,1688.68250751281,0,273.691768591481,46829.874331113,49216.5358338738,"2_379_1",1,FALSE
"5456",2021-01-24,45241.9162839548,-3064.5091331154,-578.560291006231,4048.21611742499,180.677763925618,1409.42628056155,0,197.098110151235,46829.874331113,49022.2231790547,"2_379_1",1,FALSE
"5457",2021-01-31,50164.7165100105,-2192.73972725623,-678.720617473597,4074.50323507061,66.3303442752587,1699.39746460155,0,1718.26087866518,46829.874331113,51516.9059089957,"2_379_1",1,FALSE
"5458",2021-02-07,53548.3312053328,-1875.38475288094,-776.150744930198,4100.79035271622,139.715837614114,2073.74504942076,0,974.548779945441,46829.874331113,51467.1388529984,"2_379_1",1,FALSE
"5459",2021-02-14,57609.8150369262,-3038.8023063377,-870.458754181664,4127.07747036184,154.101011524346,1522.47910258443,0,1773.26085880948,46829.874331113,50497.5317138737,"2_379_1",1,FALSE
"5460",2021-02-21,40681.1137233367,-2537.61219373655,-961.265284962614,4153.36458800746,164.069346860178,1372.03457976337,0,1778.20411589615,46829.874331113,50798.669482941,"2_379_1",1,FALSE
"5461",2021-02-28,46725.6306570882,-3975.54408020772,-1048.20506193865,4179.65170565307,180.245064237316,1500.09039207112,0,1799.61782716258,46829.874331113,49465.7301780907,"2_379_1",1,FALSE
"5462",2021-03-07,48612.9224573456,-4377.58133744695,-1130.92836405079,4205.93882329869,68.9834656389362,1662.88369352845,0,855.746737721396,46829.874331113,48114.9173498027,"2_379_1",1,FALSE
"5463",2021-03-14,41850.8001971898,-2609.62955790976,-1209.10243129179,4232.22594094431,92.8307376704611,1046.4266408121,0,224.557738073868,46829.874331113,48607.1833994121,"2_379_1",1,FALSE
"5464",2021-03-21,46555.2326969148,-4136.59351278535,-1282.41280325546,4258.51305858993,203.953402354705,2040.1859700163,0,116.821245722263,46829.874331113,48030.3416917553,"2_379_1",1,FALSE
"5465",2021-03-28,46328.3769750809,-2249.70444567995,-1350.5645840747,4284.80017623554,151.435344871898,1738.20422239819,0,516.878276541057,46829.874331113,49920.923321405,"2_379_1",1,FALSE
"5466",2021-04-04,46564.2881796375,-3955.93640501975,-1413.28362865978,4311.08729388116,66.5322919911125,1592.54940065771,0,789.927195270284,46829.874331113,48220.7504792337,"2_379_1",1,FALSE
"5467",2021-04-11,39317.0566208475,-3314.12537021982,-1470.3176454653,4337.37441152678,192.626123202589,1620.85310007827,0,1584.04938739862,46829.874331113,49780.3343376341,"2_379_1",1,FALSE
"5468",2021-04-18,51282.4342783756,-2885.28780366046,-1521.43721134976,4363.66152917239,89.1327247392285,2035.35652224383,0,855.825738879661,46829.874331113,49767.1258311378,"2_379_1",1,FALSE
"5469",2021-04-25,47083.0393141068,-4182.29024190957,-1566.43669444547,4389.94864681801,201.282618098063,1331.72680229574,0,1234.19288287453,46829.874331113,48238.2983448443,"2_379_1",1,FALSE
"5470",2021-05-02,57839.9674135495,-2459.94137880906,-1605.13508132648,4416.23576446363,206.70617607215,1002.30922050808,0,1670.82491094349,46829.874331113,50060.8739429648,"2_379_1",1,FALSE
"5471",2021-05-09,54090.7213470333,-3032.96529602133,-1637.37670514716,4442.52288210924,77.6499307758907,559.915367461528,0,1600.78327670403,46829.874331113,48840.4037869952,"2_379_1",1,FALSE
"5472",2021-05-16,42940.2740233398,-4001.930747435,-1663.03187182251,4468.80999975486,182.093571298479,948.729436731815,0,750.964705090549,46829.874331113,47515.5094247311,"2_379_1",1,FALSE
"5473",2021-05-23,50735.1480395792,-1820.66782305677,-1681.99738173125,4495.09711740048,138.535747645939,1749.1118401185,0,1846.69655146307,46829.874331113,51556.6503829529,"2_379_1",1,FALSE
"5474",2021-05-30,47158.7568069399,-2794.87259791139,-1694.19694484319,4521.38423504609,64.7014326789734,719.15880991016,0,416.071778540568,46829.874331113,48062.1210445342,"2_379_1",1,FALSE
"5475",2021-06-06,54720.138684482,-1861.1124449627,-1699.581487601,4547.67135269171,194.530774274248,1653.10587747092,0,439.073887899506,46829.874331113,50103.5622908856,"2_379_1",1,FALSE
"5476",2021-06-13,50508.3262812275,-1978.81607364754,-1698.12935032183,4573.95847033733,117.636905326931,2084.83789498702,0,1370.65727458211,46829.874331113,51300.019452377,"2_379_1",1,FALSE
